"location","target_end_date","target","output_type","output_type_id","oracle_value"
"HHS Region 1",2019-01-19,"ili perc","quantile",NA,3.55477
"HHS Region 1",2019-01-26,"ili perc","quantile",NA,3.57481
"HHS Region 1",2019-02-02,"ili perc","quantile",NA,3.58926
"HHS Region 1",2019-02-09,"ili perc","quantile",NA,3.89612
"HHS Region 1",2019-02-16,"ili perc","quantile",NA,3.7116
"HHS Region 1",2019-02-23,"ili perc","quantile",NA,3.60201
"HHS Region 1",2019-03-02,"ili perc","quantile",NA,3.19202
"HHS Region 1",2019-03-09,"ili perc","quantile",NA,3.06531
"HHS Region 1",2019-03-16,"ili perc","quantile",NA,2.7549
"HHS Region 1",2019-03-23,"ili perc","quantile",NA,2.74656
"HHS Region 1",2019-03-30,"ili perc","quantile",NA,2.80535
"HHS Region 1",2019-04-06,"ili perc","quantile",NA,2.5126
"HHS Region 1",2019-04-13,"ili perc","quantile",NA,2.32854
"HHS Region 1",2019-04-20,"ili perc","quantile",NA,2.07354
"HHS Region 1",2019-04-27,"ili perc","quantile",NA,1.53044
"HHS Region 1",2019-05-04,"ili perc","quantile",NA,1.3091
"HHS Region 1",2019-05-11,"ili perc","quantile",NA,1.18267
"HHS Region 1",2019-05-18,"ili perc","quantile",NA,1.19221
"HHS Region 1",2019-05-25,"ili perc","quantile",NA,0.878322
"HHS Region 1",2019-06-01,"ili perc","quantile",NA,0.927145
"HHS Region 1",2019-06-08,"ili perc","quantile",NA,0.668269
"HHS Region 1",2019-06-15,"ili perc","quantile",NA,0.544277
"HHS Region 1",2019-06-22,"ili perc","quantile",NA,0.5499
"HHS Region 1",2019-06-29,"ili perc","quantile",NA,0.534487
"HHS Region 1",2019-07-06,"ili perc","quantile",NA,0.484564
"HHS Region 1",2019-07-13,"ili perc","quantile",NA,0.408034
"HHS Region 1",2019-07-20,"ili perc","quantile",NA,0.448593
"HHS Region 1",2019-07-27,"ili perc","quantile",NA,0.345966
"HHS Region 1",2019-08-03,"ili perc","quantile",NA,0.356161
"HHS Region 1",2019-08-10,"ili perc","quantile",NA,0.404319
"HHS Region 1",2019-08-17,"ili perc","quantile",NA,0.435879
"HHS Region 1",2019-08-24,"ili perc","quantile",NA,0.529895
"HHS Region 1",2019-08-31,"ili perc","quantile",NA,0.500663
"HHS Region 1",2019-09-07,"ili perc","quantile",NA,0.809818
"HHS Region 1",2019-09-14,"ili perc","quantile",NA,1.07275
"HHS Region 1",2019-09-21,"ili perc","quantile",NA,0.953149
"HHS Region 1",2019-09-28,"ili perc","quantile",NA,1.044
"HHS Region 1",2019-10-05,"ili perc","quantile",NA,0.892224
"HHS Region 1",2019-10-12,"ili perc","quantile",NA,1.00194
"HHS Region 1",2019-10-19,"ili perc","quantile",NA,1.10858
"HHS Region 1",2019-10-26,"ili perc","quantile",NA,1.08702
"HHS Region 1",2019-11-02,"ili perc","quantile",NA,1.13812
"HHS Region 1",2019-11-09,"ili perc","quantile",NA,1.29227
"HHS Region 1",2019-11-16,"ili perc","quantile",NA,1.38714
"HHS Region 1",2019-11-23,"ili perc","quantile",NA,1.49625
"HHS Region 1",2019-11-30,"ili perc","quantile",NA,1.79568
"HHS Region 1",2019-12-07,"ili perc","quantile",NA,1.81736
"HHS Region 1",2019-12-14,"ili perc","quantile",NA,1.89441
"HHS Region 1",2019-12-21,"ili perc","quantile",NA,2.48714
"HHS Region 1",2019-12-28,"ili perc","quantile",NA,3.72534
"HHS Region 1",2020-01-04,"ili perc","quantile",NA,3.9217
"HHS Region 1",2020-01-11,"ili perc","quantile",NA,3.69926
"HHS Region 1",2020-01-18,"ili perc","quantile",NA,4.48822
"HHS Region 1",2020-01-25,"ili perc","quantile",NA,5.30297
"HHS Region 1",2020-02-01,"ili perc","quantile",NA,6.43424
"HHS Region 1",2020-02-08,"ili perc","quantile",NA,7.14812
"HHS Region 1",2020-02-15,"ili perc","quantile",NA,6.44878
"HHS Region 1",2020-02-22,"ili perc","quantile",NA,5.68503
"HHS Region 1",2020-02-29,"ili perc","quantile",NA,4.59296
"HHS Region 1",2020-03-07,"ili perc","quantile",NA,4.27651
"HHS Region 1",2020-03-14,"ili perc","quantile",NA,4.83903
"HHS Region 1",2020-03-21,"ili perc","quantile",NA,5.88522
"HHS Region 1",2020-03-28,"ili perc","quantile",NA,4.80548
"HHS Region 1",2020-04-04,"ili perc","quantile",NA,4.34371
"HHS Region 1",2020-04-11,"ili perc","quantile",NA,3.38192
"HHS Region 1",2020-04-18,"ili perc","quantile",NA,3.05896
"HHS Region 1",2020-04-25,"ili perc","quantile",NA,2.10456
"HHS Region 1",2020-05-02,"ili perc","quantile",NA,1.6561
"HHS Region 1",2020-05-09,"ili perc","quantile",NA,1.33444
"HHS Region 1",2020-05-16,"ili perc","quantile",NA,1.22049
"HHS Region 1",2020-05-23,"ili perc","quantile",NA,0.924144
"HHS Region 1",2020-05-30,"ili perc","quantile",NA,0.737775
"HHS Region 1",2020-06-06,"ili perc","quantile",NA,0.667254
"HHS Region 1",2020-06-13,"ili perc","quantile",NA,0.597741
"HHS Region 1",2020-06-20,"ili perc","quantile",NA,0.50933
"HHS Region 1",2020-06-27,"ili perc","quantile",NA,0.551892
"HHS Region 1",2020-07-04,"ili perc","quantile",NA,0.509082
"HHS Region 1",2020-07-11,"ili perc","quantile",NA,0.526729
"HHS Region 1",2020-07-18,"ili perc","quantile",NA,0.511547
"HHS Region 1",2020-07-25,"ili perc","quantile",NA,0.512911
"HHS Region 1",2020-08-01,"ili perc","quantile",NA,0.537036
"HHS Region 1",2020-08-08,"ili perc","quantile",NA,0.546167
"HHS Region 1",2020-08-15,"ili perc","quantile",NA,0.593913
"HHS Region 1",2020-08-22,"ili perc","quantile",NA,0.604997
"HHS Region 1",2020-08-29,"ili perc","quantile",NA,0.602632
"HHS Region 2",2003-08-30,"ili perc","quantile",NA,0.777429020957546
"HHS Region 2",2003-09-06,"ili perc","quantile",NA,0.766466203288249
"HHS Region 2",2003-09-13,"ili perc","quantile",NA,0.913998516684116
"HHS Region 2",2003-09-20,"ili perc","quantile",NA,0.930911280100066
"HHS Region 2",2003-09-27,"ili perc","quantile",NA,0.974528913670719
"HHS Region 2",2003-10-04,"ili perc","quantile",NA,1.03418384426798
"HHS Region 2",2003-10-11,"ili perc","quantile",NA,1.35449454513277
"HHS Region 2",2003-10-18,"ili perc","quantile",NA,1.14211295007068
"HHS Region 2",2003-10-25,"ili perc","quantile",NA,1.1156458233962
"HHS Region 2",2003-11-01,"ili perc","quantile",NA,1.31396678523876
"HHS Region 2",2003-11-08,"ili perc","quantile",NA,1.28673546357029
"HHS Region 2",2003-11-15,"ili perc","quantile",NA,1.72050794636397
"HHS Region 2",2003-11-22,"ili perc","quantile",NA,1.87600835533687
"HHS Region 2",2003-11-29,"ili perc","quantile",NA,2.09556359852635
"HHS Region 2",2003-12-06,"ili perc","quantile",NA,2.81685201408753
"HHS Region 2",2003-12-13,"ili perc","quantile",NA,4.29924714974995
"HHS Region 2",2003-12-20,"ili perc","quantile",NA,6.21170604874162
"HHS Region 2",2003-12-27,"ili perc","quantile",NA,6.43103743500899
"HHS Region 2",2004-01-03,"ili perc","quantile",NA,3.72723087217138
"HHS Region 2",2004-01-10,"ili perc","quantile",NA,2.45850993018434
"HHS Region 2",2004-01-17,"ili perc","quantile",NA,1.83110523140144
"HHS Region 2",2004-01-24,"ili perc","quantile",NA,1.60186976830159
"HHS Region 2",2004-01-31,"ili perc","quantile",NA,1.73212853533771
"HHS Region 2",2004-02-07,"ili perc","quantile",NA,1.24144826490192
"HHS Region 2",2004-02-14,"ili perc","quantile",NA,1.4984977276736
"HHS Region 2",2004-02-21,"ili perc","quantile",NA,1.80205538549301
"HHS Region 2",2004-02-28,"ili perc","quantile",NA,1.57332125660416
"HHS Region 2",2004-03-06,"ili perc","quantile",NA,1.17859586525367
"HHS Region 2",2004-03-13,"ili perc","quantile",NA,1.25890246363878
"HHS Region 2",2004-03-20,"ili perc","quantile",NA,1.2567273011703
"HHS Region 2",2004-03-27,"ili perc","quantile",NA,1.36882124886573
"HHS Region 2",2004-04-03,"ili perc","quantile",NA,1.58868510277509
"HHS Region 2",2004-04-10,"ili perc","quantile",NA,1.40573610303778
"HHS Region 2",2004-04-17,"ili perc","quantile",NA,1.10054499621829
"HHS Region 2",2004-04-24,"ili perc","quantile",NA,1.32900622851938
"HHS Region 2",2004-05-01,"ili perc","quantile",NA,1.0304338757635
"HHS Region 2",2004-05-08,"ili perc","quantile",NA,0.915022099332321
"HHS Region 2",2004-05-15,"ili perc","quantile",NA,1.02576237474597
"HHS Region 2",2004-05-22,"ili perc","quantile",NA,1.29285275280971
"HHS Region 2",2004-05-29,"ili perc","quantile",NA,1.45694992324519
"HHS Region 2",2004-06-05,"ili perc","quantile",NA,1.46885701651114
"HHS Region 2",2004-06-12,"ili perc","quantile",NA,1.44195878771483
"HHS Region 2",2004-06-19,"ili perc","quantile",NA,0.795967543772371
"HHS Region 2",2004-06-26,"ili perc","quantile",NA,0.899793505786096
"HHS Region 2",2004-07-03,"ili perc","quantile",NA,0.18887599301431
"HHS Region 2",2004-07-10,"ili perc","quantile",NA,0.999731255143333
"HHS Region 2",2004-07-17,"ili perc","quantile",NA,1.26994005488232
"HHS Region 2",2004-07-24,"ili perc","quantile",NA,1.27903923856422
"HHS Region 2",2004-07-31,"ili perc","quantile",NA,1.94475232435536
"HHS Region 2",2004-08-07,"ili perc","quantile",NA,0.873477061446522
"HHS Region 2",2004-08-14,"ili perc","quantile",NA,1.00004625359494
"HHS Region 2",2004-08-21,"ili perc","quantile",NA,0.736805821109072
"HHS Region 2",2004-08-28,"ili perc","quantile",NA,0.719834815941513
"HHS Region 2",2004-09-04,"ili perc","quantile",NA,0.764125721739575
"HHS Region 2",2004-09-11,"ili perc","quantile",NA,1.50028556533398
"HHS Region 2",2004-09-18,"ili perc","quantile",NA,1.14122700779701
"HHS Region 2",2004-09-25,"ili perc","quantile",NA,1.05788435950264
"HHS Region 2",2004-10-02,"ili perc","quantile",NA,0.763178943955111
"HHS Region 2",2004-10-09,"ili perc","quantile",NA,1.62976168224374
"HHS Region 2",2004-10-16,"ili perc","quantile",NA,0.971339361062657
"HHS Region 2",2004-10-23,"ili perc","quantile",NA,0.885763776134842
"HHS Region 2",2004-10-30,"ili perc","quantile",NA,1.3821389248151
"HHS Region 2",2004-11-06,"ili perc","quantile",NA,1.17874603432842
"HHS Region 2",2004-11-13,"ili perc","quantile",NA,1.27729035396604
"HHS Region 2",2004-11-20,"ili perc","quantile",NA,1.54419972169607
"HHS Region 2",2004-11-27,"ili perc","quantile",NA,1.88415091553935
"HHS Region 2",2004-12-04,"ili perc","quantile",NA,1.59907411542248
"HHS Region 2",2004-12-11,"ili perc","quantile",NA,2.33202971907278
"HHS Region 2",2004-12-18,"ili perc","quantile",NA,2.57741787632084
"HHS Region 2",2004-12-25,"ili perc","quantile",NA,4.34130170094385
"HHS Region 2",2005-01-01,"ili perc","quantile",NA,3.81707836892581
"HHS Region 2",2005-01-08,"ili perc","quantile",NA,3.55392643772194
"HHS Region 2",2005-01-15,"ili perc","quantile",NA,3.50155087368276
"HHS Region 2",2005-01-22,"ili perc","quantile",NA,2.90919698305596
"HHS Region 2",2005-01-29,"ili perc","quantile",NA,3.52483161733583
"HHS Region 2",2005-02-05,"ili perc","quantile",NA,3.6914508844126
"HHS Region 2",2005-02-12,"ili perc","quantile",NA,3.98693685308923
"HHS Region 2",2005-02-19,"ili perc","quantile",NA,3.42952838729132
"HHS Region 2",2005-02-26,"ili perc","quantile",NA,3.51267085997398
"HHS Region 2",2005-03-05,"ili perc","quantile",NA,3.88813079675625
"HHS Region 2",2005-03-12,"ili perc","quantile",NA,3.24230652113993
"HHS Region 2",2005-03-19,"ili perc","quantile",NA,2.2432582172595
"HHS Region 2",2005-03-26,"ili perc","quantile",NA,2.80294681365661
"HHS Region 2",2005-04-02,"ili perc","quantile",NA,2.07952179300588
"HHS Region 2",2005-04-09,"ili perc","quantile",NA,1.46680861374
"HHS Region 2",2005-04-16,"ili perc","quantile",NA,1.6457707177079
"HHS Region 2",2005-04-23,"ili perc","quantile",NA,1.28974283240692
"HHS Region 2",2005-04-30,"ili perc","quantile",NA,1.3672430412904
"HHS Region 2",2005-05-07,"ili perc","quantile",NA,1.01555039882008
"HHS Region 2",2005-05-14,"ili perc","quantile",NA,1.21198496033505
"HHS Region 2",2005-05-21,"ili perc","quantile",NA,0.80649891318947
"HHS Region 2",2005-05-28,"ili perc","quantile",NA,0.662983926360827
"HHS Region 2",2005-06-04,"ili perc","quantile",NA,1.10628450231686
"HHS Region 2",2005-06-11,"ili perc","quantile",NA,1.28854589122435
"HHS Region 2",2005-06-18,"ili perc","quantile",NA,0.906122569469313
"HHS Region 2",2005-06-25,"ili perc","quantile",NA,0.921276103502629
"HHS Region 2",2005-07-02,"ili perc","quantile",NA,0.867397349415374
"HHS Region 2",2005-07-09,"ili perc","quantile",NA,0.452557642924978
"HHS Region 2",2005-07-16,"ili perc","quantile",NA,0.826061016247078
"HHS Region 2",2005-07-23,"ili perc","quantile",NA,0.896719984956434
"HHS Region 2",2005-07-30,"ili perc","quantile",NA,0.696962884569532
"HHS Region 2",2005-08-06,"ili perc","quantile",NA,0.741585504073971
"HHS Region 2",2005-08-13,"ili perc","quantile",NA,0.896433703111047
"HHS Region 2",2005-08-20,"ili perc","quantile",NA,0.500686425460382
"HHS Region 2",2005-08-27,"ili perc","quantile",NA,0.137525997611049
"HHS Region 2",2005-09-03,"ili perc","quantile",NA,0.616613683135694
"HHS Region 2",2005-09-10,"ili perc","quantile",NA,0.942212405114276
"HHS Region 2",2005-09-17,"ili perc","quantile",NA,0.76918083671481
"HHS Region 2",2005-09-24,"ili perc","quantile",NA,1.14827880404889
"HHS Region 2",2005-10-01,"ili perc","quantile",NA,1.11427550954438
"HHS Region 2",2005-10-08,"ili perc","quantile",NA,1.79450165574805
"HHS Region 2",2005-10-15,"ili perc","quantile",NA,2.0731851886207
"HHS Region 2",2005-10-22,"ili perc","quantile",NA,2.34293283830256
"HHS Region 2",2005-10-29,"ili perc","quantile",NA,2.45528259990046
"HHS Region 2",2005-11-05,"ili perc","quantile",NA,2.66724582907452
"HHS Region 2",2005-11-12,"ili perc","quantile",NA,2.1505095426914
"HHS Region 2",2005-11-19,"ili perc","quantile",NA,1.91416196913475
"HHS Region 2",2005-11-26,"ili perc","quantile",NA,1.82464764697589
"HHS Region 2",2005-12-03,"ili perc","quantile",NA,2.67114614649989
"HHS Region 2",2005-12-10,"ili perc","quantile",NA,2.45658994829791
"HHS Region 2",2005-12-17,"ili perc","quantile",NA,2.34526166505192
"HHS Region 2",2005-12-24,"ili perc","quantile",NA,2.63895256207734
"HHS Region 2",2005-12-31,"ili perc","quantile",NA,2.65203846741026
"HHS Region 2",2006-01-07,"ili perc","quantile",NA,2.03323434134255
"HHS Region 2",2006-01-14,"ili perc","quantile",NA,2.19482266084704
"HHS Region 2",2006-01-21,"ili perc","quantile",NA,2.12788876845615
"HHS Region 2",2006-01-28,"ili perc","quantile",NA,1.71696288206148
"HHS Region 2",2006-02-04,"ili perc","quantile",NA,2.39529075954579
"HHS Region 2",2006-02-11,"ili perc","quantile",NA,2.74464667662069
"HHS Region 2",2006-02-18,"ili perc","quantile",NA,2.31607530825517
"HHS Region 2",2006-02-25,"ili perc","quantile",NA,1.9609405377006
"HHS Region 2",2006-03-04,"ili perc","quantile",NA,2.90232923305587
"HHS Region 2",2006-03-11,"ili perc","quantile",NA,1.60559817784983
"HHS Region 2",2006-03-18,"ili perc","quantile",NA,1.40431661871193
"HHS Region 2",2006-03-25,"ili perc","quantile",NA,1.67742538225793
"HHS Region 2",2006-04-01,"ili perc","quantile",NA,1.5981323234291
"HHS Region 2",2006-04-08,"ili perc","quantile",NA,1.08944108042212
"HHS Region 2",2006-04-15,"ili perc","quantile",NA,1.35126996256541
"HHS Region 2",2006-04-22,"ili perc","quantile",NA,1.50022791592308
"HHS Region 2",2006-04-29,"ili perc","quantile",NA,1.4795613654023
"HHS Region 2",2006-05-06,"ili perc","quantile",NA,1.36058726015905
"HHS Region 2",2006-05-13,"ili perc","quantile",NA,1.19469336623847
"HHS Region 2",2006-05-20,"ili perc","quantile",NA,0.951985401202768
"HHS Region 2",2006-05-27,"ili perc","quantile",NA,1.22627926906525
"HHS Region 2",2006-06-03,"ili perc","quantile",NA,1.1500848766577
"HHS Region 2",2006-06-10,"ili perc","quantile",NA,0.438917279371296
"HHS Region 2",2006-06-17,"ili perc","quantile",NA,0.987101823783047
"HHS Region 2",2006-06-24,"ili perc","quantile",NA,0.887204991755895
"HHS Region 2",2006-07-01,"ili perc","quantile",NA,0.303697253624706
"HHS Region 2",2006-07-08,"ili perc","quantile",NA,0.770375646855747
"HHS Region 2",2006-07-15,"ili perc","quantile",NA,0.704248394261353
"HHS Region 2",2006-07-22,"ili perc","quantile",NA,0.248822980489982
"HHS Region 2",2006-07-29,"ili perc","quantile",NA,0.254882687052912
"HHS Region 2",2006-08-05,"ili perc","quantile",NA,0.294659058453812
"HHS Region 2",2006-08-12,"ili perc","quantile",NA,0.509800836784213
"HHS Region 2",2006-08-19,"ili perc","quantile",NA,0.231722756915618
"HHS Region 2",2006-08-26,"ili perc","quantile",NA,0.214516155941225
"HHS Region 2",2006-09-02,"ili perc","quantile",NA,0.210855112078903
"HHS Region 2",2006-09-09,"ili perc","quantile",NA,0.225690333314593
"HHS Region 2",2006-09-16,"ili perc","quantile",NA,0.401737019352143
"HHS Region 2",2006-09-23,"ili perc","quantile",NA,0.335445427972715
"HHS Region 2",2006-09-30,"ili perc","quantile",NA,0.409044310517369
"HHS Region 2",2006-10-07,"ili perc","quantile",NA,0.666152747915476
"HHS Region 2",2006-10-14,"ili perc","quantile",NA,0.68489865025073
"HHS Region 2",2006-10-21,"ili perc","quantile",NA,0.821215791582687
"HHS Region 2",2006-10-28,"ili perc","quantile",NA,0.832292845634122
"HHS Region 2",2006-11-04,"ili perc","quantile",NA,0.716795784364373
"HHS Region 2",2006-11-11,"ili perc","quantile",NA,0.910751441179029
"HHS Region 2",2006-11-18,"ili perc","quantile",NA,0.952836596374771
"HHS Region 2",2006-11-25,"ili perc","quantile",NA,1.98520189981588
"HHS Region 2",2006-12-02,"ili perc","quantile",NA,2.21485225896189
"HHS Region 2",2006-12-09,"ili perc","quantile",NA,1.92840367410203
"HHS Region 2",2006-12-16,"ili perc","quantile",NA,1.93704791085065
"HHS Region 2",2006-12-23,"ili perc","quantile",NA,2.90957592696228
"HHS Region 2",2006-12-30,"ili perc","quantile",NA,2.67176808804613
"HHS Region 2",2007-01-06,"ili perc","quantile",NA,2.222554252445
"HHS Region 2",2007-01-13,"ili perc","quantile",NA,1.60496097025416
"HHS Region 2",2007-01-20,"ili perc","quantile",NA,1.76245272566587
"HHS Region 2",2007-01-27,"ili perc","quantile",NA,2.05256832841463
"HHS Region 2",2007-02-03,"ili perc","quantile",NA,1.94243974744109
"HHS Region 2",2007-02-10,"ili perc","quantile",NA,2.08747278280555
"HHS Region 2",2007-02-17,"ili perc","quantile",NA,2.29195057782948
"HHS Region 2",2007-02-24,"ili perc","quantile",NA,2.14657846923396
"HHS Region 2",2007-03-03,"ili perc","quantile",NA,1.90272189000986
"HHS Region 2",2007-03-10,"ili perc","quantile",NA,2.10376703383742
"HHS Region 2",2007-03-17,"ili perc","quantile",NA,2.5110739645469
"HHS Region 2",2007-03-24,"ili perc","quantile",NA,1.98270870428598
"HHS Region 2",2007-03-31,"ili perc","quantile",NA,1.90232296604
"HHS Region 2",2007-04-07,"ili perc","quantile",NA,1.78392778290733
"HHS Region 2",2007-04-14,"ili perc","quantile",NA,1.36358950584444
"HHS Region 2",2007-04-21,"ili perc","quantile",NA,0.991060457189764
"HHS Region 2",2007-04-28,"ili perc","quantile",NA,0.849223034694713
"HHS Region 2",2007-05-05,"ili perc","quantile",NA,0.793413713035669
"HHS Region 2",2007-05-12,"ili perc","quantile",NA,0.60121685255231
"HHS Region 2",2007-05-19,"ili perc","quantile",NA,0.765653131642647
"HHS Region 2",2007-05-26,"ili perc","quantile",NA,0.913686901077506
"HHS Region 2",2007-06-02,"ili perc","quantile",NA,0.820709428171796
"HHS Region 2",2007-06-09,"ili perc","quantile",NA,0.655687590839103
"HHS Region 2",2007-06-16,"ili perc","quantile",NA,0.745837948801341
"HHS Region 2",2007-06-23,"ili perc","quantile",NA,0.715428852854217
"HHS Region 2",2007-06-30,"ili perc","quantile",NA,0.502421451682347
"HHS Region 2",2007-07-07,"ili perc","quantile",NA,0.656944038246855
"HHS Region 2",2007-07-14,"ili perc","quantile",NA,0.332892710830295
"HHS Region 2",2007-07-21,"ili perc","quantile",NA,0.380775095716874
"HHS Region 2",2007-07-28,"ili perc","quantile",NA,0.413685343964942
"HHS Region 2",2007-08-04,"ili perc","quantile",NA,0.356802438026739
"HHS Region 2",2007-08-11,"ili perc","quantile",NA,0.327276938305113
"HHS Region 2",2007-08-18,"ili perc","quantile",NA,0.466167111265386
"HHS Region 2",2007-08-25,"ili perc","quantile",NA,0.535672802559017
"HHS Region 2",2007-09-01,"ili perc","quantile",NA,0.343696804828225
"HHS Region 2",2007-09-08,"ili perc","quantile",NA,0.228741609087773
"HHS Region 2",2007-09-15,"ili perc","quantile",NA,0.356003810530438
"HHS Region 2",2007-09-22,"ili perc","quantile",NA,0.330656111662183
"HHS Region 2",2007-09-29,"ili perc","quantile",NA,0.449215318888566
"HHS Region 2",2007-10-06,"ili perc","quantile",NA,0.926783066497429
"HHS Region 2",2007-10-13,"ili perc","quantile",NA,0.960494263444812
"HHS Region 2",2007-10-20,"ili perc","quantile",NA,1.09113040345254
"HHS Region 2",2007-10-27,"ili perc","quantile",NA,1.14803072476577
"HHS Region 2",2007-11-03,"ili perc","quantile",NA,1.29067257816059
"HHS Region 2",2007-11-10,"ili perc","quantile",NA,1.40936607909242
"HHS Region 2",2007-11-17,"ili perc","quantile",NA,1.46995025181365
"HHS Region 2",2007-11-24,"ili perc","quantile",NA,1.58909941645116
"HHS Region 2",2007-12-01,"ili perc","quantile",NA,1.72477465367973
"HHS Region 2",2007-12-08,"ili perc","quantile",NA,1.59613244572657
"HHS Region 2",2007-12-15,"ili perc","quantile",NA,1.77681571912818
"HHS Region 2",2007-12-22,"ili perc","quantile",NA,1.78266043326853
"HHS Region 2",2007-12-29,"ili perc","quantile",NA,1.95935938111405
"HHS Region 2",2008-01-05,"ili perc","quantile",NA,2.06568599604887
"HHS Region 2",2008-01-12,"ili perc","quantile",NA,1.83360220771478
